"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000120549",-0.130766809781121,4.64837669807389,-0.502060337467161,0.617324237647698,0.790660303957094,-5.81413551972042
"ENSG00000099917",-0.100649769787686,7.0248453717629,-1.02893471604886,0.307329919033203,0.555482207694495,-5.81421386478517
"ENSG00000101079",0.11677853555584,6.19564085625331,0.866571817295568,0.389369212222929,0.627227518684363,-5.81454269167634
"ENSG00000070366",-0.0976060101459373,5.54097483892945,-0.758087914054317,0.451142460650073,0.675216733174229,-5.81457733905707
"ENSG00000116161",-0.129145388364059,5.81869472660016,-0.827743055529074,0.410849477771567,0.645091566115354,-5.81487663154421
"ENSG00000100722",-0.0978500463113932,5.78257409276469,-0.811361865151723,0.420123635280501,0.650896512153759,-5.81493460482426
"ENSG00000113068",-0.10760537739394,5.12345033270178,-0.656061601139359,0.514103797000357,0.719359675461984,-5.81505352378487
"ENSG00000158615",-0.108405617109456,4.97978734655718,-0.597714090267865,0.552110728376001,0.745990126402338,-5.81522807729451
"ENSG00000182551",0.163256012941474,7.0568176246661,1.00672661356159,0.317804988315265,0.563522063312575,-5.81530168131233
"ENSG00000139496",0.108281862440473,5.42230282249092,0.712879281933226,0.478475871433296,0.695686295054335,-5.81611131263452
"ENSG00000143774",0.153290781416352,7.54052677738409,1.07704914345219,0.285445636522548,0.533541521304925,-5.81714196430611
"ENSG00000204764",0.108698569081395,4.72943128080524,0.415281853442365,0.679305361426716,0.834089612137198,-5.81726965158128
"ENSG00000073050",-0.108565654945975,5.3512029337082,-0.698361045927858,0.487446330421492,0.701969344933702,-5.81734626228498
"ENSG00000176018",0.106141928617536,5.50301618105133,0.725194053766488,0.470939783290215,0.689143147828388,-5.81735854763767
"ENSG00000090686",0.0911561729040322,7.03620899498661,1.00778051195901,0.317302538133726,0.563342308015729,-5.81800480030939
"ENSG00000171055",0.100365686241046,5.64066313492518,0.742058980402637,0.460728799860176,0.680783971152221,-5.81846328438291
"ENSG00000173875",-0.0932075909905929,4.67254613108301,-0.511362198123416,0.610832894922369,0.786904140822196,-5.81981698320708
"ENSG00000146192",0.128869043368692,6.5751033919449,0.968498863901723,0.336390811137293,0.582350536725761,-5.81996295286954
"ENSG00000198742",-0.096505650894855,5.17090340538712,-0.633936964407165,0.52835004708355,0.732271438783725,-5.82001901194162
"ENSG00000233968",-0.186948044311206,5.20827557361126,-0.598124024616261,0.551838852966765,0.745990126402338,-5.82068722171413
"ENSG00000122203",0.137254341496474,6.31397184412177,0.887956237902093,0.377843403564825,0.617303292475659,-5.82078852612737
"ENSG00000120837",0.0972985226327632,5.33879034757726,0.677842109716241,0.500281369223103,0.710514311659924,-5.8209158784918
"ENSG00000135828",0.117918540346402,4.86995257190263,0.569444276533284,0.571020438301113,0.762854180447391,-5.82107829671288
"ENSG00000131558",-0.0836545004763209,5.89455909210851,-0.820261032381618,0.415069875218209,0.647566059618787,-5.82119150189969
"ENSG00000178980",0.109534870040853,5.35076681535,0.68515066250541,0.495688781048522,0.70737664971963,-5.82153434132523
"ENSG00000117640",0.174855188868119,5.52054832209943,0.684511416253159,0.496089553039432,0.707537645531691,-5.82197101527123
"ENSG00000239899",0.255812053082695,6.97308747937867,0.997064720506811,0.322436190805158,0.569118798672721,-5.82223072776954
"ENSG00000167670",-0.124177178563371,5.41131710386371,-0.696853291185812,0.488383231901428,0.702405450738908,-5.82229505909532
"ENSG00000204308",-0.0994138152743353,5.04243564239077,-0.581723527234166,0.562768150202254,0.755162778892089,-5.8224358717486
"ENSG00000175137",-0.117570507481702,5.67104022648694,-0.763313623844651,0.448042287643318,0.673070945924848,-5.82273332820981
"ENSG00000146007",0.109471749675974,7.3981707511324,1.04937207610714,0.297898985972708,0.546184953180801,-5.82391407454164
"ENSG00000116717",0.13441782722577,5.4595646988594,0.662542512096292,0.509969719851498,0.717779287717175,-5.82399679758216
"ENSG00000169756",0.270339821685978,9.42832444951275,1.14657059421843,0.255768885413179,0.504499959352281,-5.8241168553987
"ENSG00000111790",-0.119065140323175,7.0639328946246,-1.01262314248476,0.315000649158211,0.561770860477556,-5.82441477975833
"ENSG00000164985",-0.137334024861872,7.4321809425495,-1.05684716184404,0.294499496493057,0.543334040904849,-5.82485941593988
"ENSG00000211897",-0.199099982267716,5.42895401464442,-0.733183973404283,0.466086374550208,0.685169608351196,-5.82523609602645
"ENSG00000070614",0.157651961576619,6.20924605592409,0.842377616018963,0.402670285900077,0.639576594047702,-5.82563132780914
"ENSG00000136146",-0.0815366180664467,5.51689376838879,-0.72578982498182,0.470576905214685,0.688797146590436,-5.82634363696255
"ENSG00000197329",-0.11003096042008,6.3765433549921,-0.920484172549106,0.360728734222304,0.604320462497882,-5.82660295397836
"ENSG00000110048",-0.102230681574867,6.09751275382396,-0.873834448034613,0.385430462971209,0.624213970612002,-5.82776194665687
"ENSG00000076984",-0.111516021803971,5.85842339359523,-0.829037513254598,0.410121965549286,0.644832458387449,-5.82854117655948
"ENSG00000196865",0.115877926817697,5.7695087335638,0.761878378851705,0.448892516700165,0.673555793416368,-5.82937979652043
"ENSG00000275700",-0.115716744830427,7.32107409756594,-1.04788594919148,0.298578025324422,0.54695799662658,-5.83039053731224
"ENSG00000140598",-0.0857820740133644,4.81129416076079,-0.525321863851955,0.601149666721123,0.780706408652367,-5.83072021450781
"ENSG00000177981",0.119912313754396,5.80489702875034,0.766847494547155,0.445952842197714,0.671703368618509,-5.83078391701805
"ENSG00000166170",-0.139148020303501,5.95069060088571,-0.834329542021701,0.407155893453456,0.643488374808417,-5.8307967342434
"ENSG00000087191",-0.0922162442036676,6.42249505537904,-0.921879419895574,0.360005921343786,0.603921338072864,-5.83131085276261
"ENSG00000164733",-0.183724143003039,7.41114289987198,-1.04691767908603,0.299021014676832,0.547585374103993,-5.83210656416678
"ENSG00000188677",0.185642783933407,6.94397346454795,0.966091470605897,0.337584746057887,0.583120385708107,-5.83212730898129
"ENSG00000139645",-0.105278584784599,5.09707554685248,-0.610385953951709,0.543737779854581,0.742340407206681,-5.83285756291308
"ENSG00000188895",0.142231872751664,7.1929863422746,1.02270722538113,0.310243415448096,0.557754934016487,-5.83298517313803
"ENSG00000198089",-0.0985499248477613,5.26718733909968,-0.623540748535049,0.535114645108132,0.736373979931575,-5.83347435845059
"ENSG00000198945",-0.113337778168856,5.63910237078511,-0.748458262627682,0.456887705294763,0.677497065445256,-5.83353190680904
"ENSG00000140350",-0.129677107624422,8.77705728835023,-1.13165445999066,0.261943935533006,0.510214716047128,-5.83414788035452
"ENSG00000100139",-0.12600309765409,5.24222607815538,-0.649445242227009,0.518342603463068,0.723342854422848,-5.83460322473435
"ENSG00000205352",0.0971877351457104,5.24644290707905,0.650593197637814,0.51760583625608,0.722684929759899,-5.8348291118872
"ENSG00000104320",0.120549539785181,6.31406154408228,0.89275382447667,0.375287427102436,0.615462342821815,-5.83491723938185
"ENSG00000204356",-0.126330400161067,5.35616551656732,-0.711027364572197,0.479614966375624,0.696598882056527,-5.83528191160007
"ENSG00000087088",0.101430767793009,5.4007510679148,0.697842383098531,0.487768509477502,0.701969344933702,-5.83636371737346
"ENSG00000162385",-0.0994197890614572,5.35583365499001,-0.697530171887384,0.487962503156212,0.701985666014007,-5.83648303098246
"ENSG00000170145",-0.109458581264575,5.00749541524787,-0.560209887566901,0.577265011941304,0.766386429398156,-5.83659149245197
"ENSG00000101333",0.128830579222122,5.36565555508479,0.628310579769256,0.532005477034733,0.734879776593616,-5.83712987721568
"ENSG00000106355",0.102675270347772,4.94102981949939,0.562940284844637,0.575415210259662,0.766058539482653,-5.83722009144378
"ENSG00000115539",-0.104613828803289,4.88297267425416,-0.53897267309424,0.591749845362217,0.776105982446587,-5.83745762250317
"ENSG00000112972",0.0896373821138399,4.97040022512405,0.538017114794669,0.592405581157506,0.776105982446587,-5.83787949087322
"ENSG00000104972",0.138609293841067,5.37176541662409,0.680831285263224,0.498400228048872,0.709030001095874,-5.83856271625725
"ENSG00000242802",-0.108492637723745,4.79918229773086,-0.496282302944168,0.621371965856075,0.793791935996368,-5.83896793412322
"ENSG00000078142",0.179758478558123,7.45266563914196,1.02964416075157,0.306999189206985,0.555289370119407,-5.83899842455037
"ENSG00000177853",-0.0924944485078516,5.56982995179953,-0.728087158872128,0.469179102864146,0.687392389254905,-5.8391423775104
"ENSG00000229754",0.340958438677619,8.61159012796226,1.11659629185204,0.268283954031169,0.517101456589594,-5.83937309449119
"ENSG00000114853",-0.104934446620807,4.75369126454199,-0.487267512895845,0.627710607062674,0.797429122450047,-5.83993910043266
"ENSG00000174373",0.0862586686742768,5.11816242586197,0.555863701452543,0.580215384055727,0.769280960880019,-5.84021011561859
"ENSG00000110799",0.17329474802357,5.97365925754223,0.762765901654328,0.448366643915314,0.673291476309435,-5.84098696752408
"ENSG00000111145",0.168125254854444,7.27325769970359,1.00875382124864,0.3168389827622,0.563228151027891,-5.84138711763284
"ENSG00000169139",-0.0867500424336836,5.10935861668182,-0.574063659749341,0.567909065403314,0.760188842338392,-5.84144821767914
"ENSG00000171223",0.146518849744608,7.10500300521285,1.00747367768154,0.317448767549246,0.563342308015729,-5.84148214164754
"ENSG00000104885",-0.103609197686348,5.42722078249662,-0.673484231155552,0.503030749545082,0.712557235176549,-5.8415312691768
"ENSG00000160691",0.0993271235925404,5.79136176177588,0.763670327666608,0.44783112413357,0.673057282094537,-5.84181602948923
"ENSG00000113810",0.0937183986002994,6.8921469395802,0.96930034105355,0.335993939971888,0.582218236334388,-5.84185578495241
"ENSG00000081014",-0.0915775678165129,4.94819106270418,-0.527231082646067,0.599830852961425,0.780212440888877,-5.84214947835461
"ENSG00000144566",-0.0841095567820922,6.43790642912097,-0.901453087146264,0.370680737503744,0.611774813062829,-5.84246049881336
"ENSG00000198862",0.101779696425078,5.03494029061041,0.560741641787008,0.576904532064958,0.766386429398156,-5.84276945590364
"ENSG00000182827",-0.107558071595642,6.7456266090226,-0.963795892217825,0.338725818904393,0.58416532491014,-5.84287455054386
"ENSG00000171475",-0.0924843650197893,6.77165471805667,-0.957422801714545,0.341906979673126,0.587234938606303,-5.84290928948127
"ENSG00000028310",-0.108969110660919,5.02926218128607,-0.585656348318417,0.560137597540951,0.752745345684041,-5.84295667010346
"ENSG00000105185",-0.107573289433374,5.29616884194105,-0.668460355258456,0.506210417039201,0.71427981145547,-5.84307055030001
"ENSG00000197892",-0.110433483283363,6.03707073564926,-0.837366403276641,0.405459722572797,0.642508600516753,-5.84364497319463
"ENSG00000186951",0.101883447219298,5.00735046079645,0.535366683447589,0.594226177756243,0.777086945851179,-5.84384663819066
"ENSG00000132357",0.121685554191706,6.1307620883393,0.833622122158018,0.407551627954747,0.643488374808417,-5.84405655629715
"ENSG00000090266",0.106711266745795,5.68792604657103,0.77509820547683,0.441096674386862,0.667711776065469,-5.84427049571859
"ENSG00000176386",0.0973811671303553,4.77619813749627,0.463280509745204,0.644713210195201,0.808004961845746,-5.8444030634531
"ENSG00000105968",-0.106982937641481,6.91311780350147,-0.980113751087981,0.330669573563162,0.57666063917161,-5.84536181949197
"ENSG00000168495",-0.0821649302456091,4.84310947366651,-0.497322701535354,0.620642256979817,0.793164207371814,-5.84722160594475
"ENSG00000102786",0.0971911483024925,6.25349751523454,0.858838984504609,0.39359040345645,0.630670740597276,-5.84823771436057
"ENSG00000100364",0.1189155730544,7.55566122390963,1.05152508119825,0.296917111412842,0.545078438872126,-5.84915248143567
"ENSG00000064393",0.101625166195042,9.72030103270847,1.12430940027298,0.265023110958103,0.512911512788541,-5.84968224266879
"ENSG00000278730",0.142938909836033,5.87985967883948,0.7510632862595,0.45532935804234,0.677029023639374,-5.84987470393961
"ENSG00000104859",-0.111961537902022,5.1884333067067,-0.606199377509529,0.546496901494828,0.744142744149918,-5.85022224632857
"ENSG00000161847",-0.0810517793342438,4.80961770571121,-0.499679429706377,0.618990721300133,0.791796536661922,-5.85082969946291
"ENSG00000132182",-0.0984574545311077,4.94359768748482,-0.501910640658474,0.617428956620048,0.790660303957094,-5.85101970894889
"ENSG00000155096",0.109322678039192,7.8556535621078,1.05914635292308,0.293459250694478,0.542322251622631,-5.85125584164957
"ENSG00000169813",0.0851212994097903,8.5611998684065,1.10835757036645,0.271798046715079,0.521000636029421,-5.85126362900025
"ENSG00000186660",0.0832390233406235,5.39403261492461,0.65739368483663,0.513252626587297,0.718817560320718,-5.8514693770107
"ENSG00000140829",-0.115753183947156,7.14795653135589,-1.00847672405135,0.316970908783317,0.563228151027891,-5.85162052191698
"ENSG00000149308",0.107656434064772,6.0714450549494,0.806342363605847,0.422990413341065,0.651895833630021,-5.85181924397854
"ENSG00000179094",0.114632176740746,5.13489476452993,0.561711063061882,0.576247634165798,0.766386429398156,-5.85185143383956
"ENSG00000112079",-0.0908547546571574,7.70502987125865,-1.05233931261989,0.296546360212136,0.544924371301408,-5.85246828086793
"ENSG00000079739",-0.0894074287198032,4.92363863372127,-0.487161735301867,0.627785151649826,0.797429122450047,-5.85268700265662
"ENSG00000105507",-0.0581876348494239,4.45780892532542,-0.16704312734201,0.867855500571521,0.939975500420208,-5.85272966752138
"ENSG00000148943",-0.104536125086163,5.70380324524315,-0.725856475519543,0.470536318888857,0.688797146590436,-5.8530860913716
"ENSG00000136485",0.0970568328990851,7.19147176681613,1.00853494214622,0.316943188080053,0.563228151027891,-5.8536756702961
"ENSG00000173757",-0.0986127030274453,7.79467189634375,-1.06067211059964,0.292770331102828,0.54152939930953,-5.85372776528198
"ENSG00000140563",0.0978485688686552,6.72742609223752,0.926918144998377,0.35740334706701,0.601895961304813,-5.85381501706944
"ENSG00000196922",-0.0871579508249196,4.88851806019346,-0.507848516140952,0.613281293891367,0.78838048351113,-5.85390769687377
"ENSG00000168090",-0.106023129734798,5.66543673609656,-0.747750420743367,0.457311671517394,0.677756797178118,-5.853919852323
"ENSG00000127914",0.13477624443723,6.80334605809231,0.934610418693464,0.353453617203995,0.598017175940175,-5.85396459788695
"ENSG00000166439",-0.113613350779479,6.2286747580235,-0.866875417824797,0.389204060016855,0.627227518684363,-5.85403487739251
"ENSG00000100591",-0.116862420262525,6.49134385678171,-0.913397472916607,0.364414394838841,0.606763332237777,-5.85416772067033
"ENSG00000142867",0.10112053616767,5.17465991995403,0.593444277847588,0.554946534937653,0.748394977357464,-5.85488422695279
"ENSG00000101445",-0.14236463382273,6.6311316360891,-0.950566518735942,0.345351095935479,0.589803376381345,-5.85550120504822
"ENSG00000143155",0.105154551344341,5.39062475377608,0.657852728679124,0.51295948234784,0.718817560320718,-5.85584552294478
"ENSG00000136040",0.130236899704459,6.04587875575583,0.82164643471351,0.41428643704037,0.647313094476152,-5.85618005651623
"ENSG00000171148",-0.118131012793193,6.9272331324692,-0.959298778689811,0.340968551214812,0.586269643089083,-5.85621338269609
"ENSG00000105559",0.125765232431112,4.78186897248623,0.467810136842237,0.641487532727584,0.806373806714323,-5.85645653837308
"ENSG00000116667",-0.120145991229648,6.39005290656833,-0.873706499278732,0.385499637270104,0.624213970612002,-5.85668740839497
"ENSG00000120533",0.0943700668295318,5.04258112619171,0.537495367689306,0.592763765227652,0.776105982446587,-5.85728195787917
"ENSG00000168924",0.0901260106936874,4.76559944556095,0.47943789544385,0.633238830654118,0.800497477614414,-5.8573740406725
"ENSG00000152778",0.0824542800666856,4.99492158893932,0.526424214794397,0.600388042277151,0.780572256615275,-5.85747630531262
"ENSG00000165632",-0.107168602102368,5.69915225762622,-0.751565943709765,0.455029016860078,0.676951961729575,-5.85754580422499
"ENSG00000164975",-0.0776980127234363,5.00394896475913,-0.533187235225989,0.595725211850797,0.778299989007948,-5.85819063249122
"ENSG00000059804",0.139035163375627,6.49883299974114,0.867877667642819,0.388659167246721,0.627227518684363,-5.85822106079636
"ENSG00000198431",0.105178055903162,6.6405169732184,0.907184952792713,0.367665149544757,0.609685896951149,-5.85825966461752
"ENSG00000083097",0.0892816711771145,5.28124557671098,0.592778606731772,0.555389297624124,0.748394977357464,-5.85842838272114
"ENSG00000201185",-0.312675780854112,7.02681456028385,-0.990843554712149,0.32544188848163,0.572122429315237,-5.85846399611482
"ENSG00000135049",0.09285566854681,7.73854013453503,1.04617165812119,0.299362629704635,0.547842662623733,-5.8594307574194
"ENSG00000171109",0.0849564584469427,5.09812379104826,0.538716741864475,0.59192544041261,0.776105982446587,-5.85984594441827
"ENSG00000189043",0.0999211757850604,5.51355091883916,0.667602277883352,0.506754583580035,0.714677445338864,-5.86000609104512
"ENSG00000183684",0.0973994394593305,5.27362428445263,0.624521702208524,0.534474455062723,0.735864753899852,-5.86092861356425
"ENSG00000145632",-0.135510682471823,4.99791950181913,-0.534955721183975,0.594508704370826,0.777123670561698,-5.86102605715812
"ENSG00000010810",-0.110825477578048,8.14612060568349,-1.07714142058423,0.285404727502246,0.533541521304925,-5.86127149290047
"ENSG00000133812",0.111867943085255,6.01593989467225,0.808448997296077,0.421785831013123,0.651134327667495,-5.86153942819396
"ENSG00000003393",0.07376291591775,4.65716361728063,0.308062351937875,0.7590214580335,0.881319033113067,-5.86158214909285
"ENSG00000132953",-0.0778819426861643,5.29931273347139,-0.610778937826089,0.543479152258881,0.742340407206681,-5.86210616112592
"ENSG00000049323",0.251780090043219,8.21784465486803,1.0699975233017,0.288583819216286,0.537084203630629,-5.8622560938517
"ENSG00000225630",0.498651641389573,9.19228807563025,1.10716609255331,0.272308909510674,0.5211408023313,-5.86225719233582
"ENSG00000146386",0.119393832983962,6.42674712154133,0.889795682094365,0.376862121251601,0.6172616878767,-5.86236916971416
"ENSG00000119669",0.0866938294163226,5.22674212032682,0.597699964395376,0.552120098093417,0.745990126402338,-5.86261609515417
"ENSG00000109272",0.354461297524139,9.70922855936193,1.11200721158388,0.270237392080947,0.519863457647245,-5.86276867561101
"ENSG00000112297",-0.104114787205649,6.94389828914869,-0.974524342927503,0.333414705095937,0.579620000583862,-5.862855367123
"ENSG00000078668",0.154576185238221,6.9113921549629,0.939052215330644,0.35118580973096,0.59584562174222,-5.86328950296809
"ENSG00000141759",-0.0967334246086553,5.80877729936407,-0.751075355938093,0.455322144990953,0.677029023639374,-5.86362749518873
"ENSG00000166794",-0.120408259968522,6.1647814343059,-0.843798350669604,0.4018815960623,0.638882677370123,-5.86371604745077
"ENSG00000168216",0.0911704400635438,4.99048603303144,0.428099449002345,0.669996080014647,0.827474590675836,-5.86407666684384
"ENSG00000064042",0.156363467070169,5.7809697127869,0.750262802421796,0.4558078881331,0.677327021636693,-5.86427920797408
"ENSG00000183864",-0.108819247526903,5.91137636036983,-0.798749641555386,0.427349034937386,0.65657009090211,-5.86467510779437
"ENSG00000188994",0.101573804948011,6.72183010191035,0.917471699270973,0.36229253184822,0.605636610466125,-5.86536828529975
"ENSG00000011260",-0.0946139345845127,5.54652188803604,-0.67187990821991,0.504044968600414,0.712557235176549,-5.86661180423013
"ENSG00000107521",-0.130591341641774,6.65668592319724,-0.907569612218462,0.367463337980278,0.609685896951149,-5.86689392804643
"ENSG00000181826",0.104188118630097,5.62695900940487,0.655079963843899,0.514731520805949,0.719778574268688,-5.8669395805303
"ENSG00000172869",-0.103639786231474,6.32756569346374,-0.851701762498185,0.39751152568376,0.633599412500036,-5.86728692513797
"ENSG00000205937",-0.100218149874815,7.22892536262218,-1.00053248411207,0.320768841981777,0.567570201726768,-5.86783656353665
"ENSG00000144802",-0.129210440585718,6.10641287868508,-0.820317410581906,0.415037976146739,0.647566059618787,-5.86827020665218
"ENSG00000110047",0.119948391728519,8.28524439285854,1.07370820758279,0.286929498798132,0.534973274966537,-5.86871404273866
"ENSG00000138069",0.103664419989202,7.34541529030944,0.990590892538186,0.325564352655988,0.572144100294759,-5.86872484030626
"ENSG00000170606",0.114477134126671,7.36238714992593,1.00689972794669,0.317722418752714,0.563522063312575,-5.86881368781785
"ENSG00000043143",-0.112697268753578,7.08641487796746,-0.991073013178242,0.325330697604638,0.57211156893159,-5.86913137740256
"ENSG00000130699",0.0849954130260562,5.31046340276751,0.606919987087903,0.546021485676337,0.743985888216051,-5.86926945189113
"ENSG00000057663",0.0741996467660879,4.82713128172424,0.398148634696787,0.691827390738251,0.841361683544603,-5.86953581308793
"ENSG00000178996",-0.111815659406704,6.67745402715562,-0.924730880848507,0.358531608320145,0.602678248111123,-5.8700030876491
"ENSG00000204642",0.148349015354998,6.92309273545149,0.943622442565453,0.348862301161196,0.593507397894834,-5.8706016625504
"ENSG00000100991",-0.0958967813111551,5.48956662215791,-0.669037762489134,0.50584442006339,0.714001260094918,-5.87071101045826
"ENSG00000113384",-0.0977582529170844,6.55374962863269,-0.898265525301619,0.372364523233258,0.612697651034366,-5.87078755231897
"ENSG00000071246",-0.123098390194698,6.99469906301267,-0.955307814982874,0.34296699474453,0.587573643826477,-5.8709978615491
"ENSG00000164258",-0.110490630755564,5.4267031178812,-0.628582426143072,0.531828559058929,0.734879776593616,-5.87132180220496
"ENSG00000198824",-0.0750180003957945,5.18715149130075,-0.571577694481552,0.569582448807103,0.761493295975729,-5.8718062446766
"ENSG00000141858",-0.102587936406467,4.99703810932566,-0.479163010281946,0.633433301394225,0.800497477614414,-5.87234321304213
"ENSG00000170248",0.0940424257498833,6.74308001356539,0.926156138951702,0.357796154413032,0.601939868872388,-5.87242613985281
"ENSG00000122550",0.0781999570730516,4.66078986874664,0.284769174489593,0.77672772228433,0.890303520093632,-5.87370454615431
"ENSG00000049656",0.0706918670093062,4.926845894302,0.430254771314022,0.668435724461356,0.826898292663862,-5.87396455401016
"ENSG00000087274",-0.0937248979277712,8.55318905873482,-1.08590892592271,0.281536339451548,0.531097637580344,-5.87409065803027
"ENSG00000137822",-0.0644737824847672,4.86628916998336,-0.338820082102026,0.735839086641687,0.865925739454263,-5.87417061035625
"ENSG00000136147",-0.111820125381461,6.27271326092777,-0.841604645902172,0.403099781884517,0.64000386494412,-5.87447942593795
"ENSG00000151694",-0.0836017558535334,5.14793149273623,-0.494638925573619,0.622525365020916,0.794308553463297,-5.87470798622801
"ENSG00000092108",0.107555360969934,6.82900767337457,0.915360678011306,0.363390964416288,0.606502482750904,-5.87534468420569
"ENSG00000184752",0.112445266303135,5.09926425365581,0.554717664042605,0.580994565140768,0.769280960880019,-5.87536167953243
"ENSG00000119285",-0.0972956839366939,5.39869327380433,-0.643607130577287,0.522098118345778,0.725794985646286,-5.87569818039515
"ENSG00000166923",0.416656820702303,6.74448050341894,0.918543512870599,0.361735648015872,0.60508192342163,-5.876029048358
"ENSG00000025293",-0.0964206883264351,6.5991274756594,-0.893049044279726,0.375130502704034,0.615400435636866,-5.87610721719702
"ENSG00000166200",0.0969307697838255,6.21206122781083,0.821209658531902,0.41453333515606,0.647313094476152,-5.87660527649105
"ENSG00000143119",0.114030727878794,6.39262474864026,0.860374358593499,0.392750026127763,0.630322819241753,-5.8769770712762
"ENSG00000041353",0.265248702550259,8.21720642664237,1.05648393028716,0.294664068002955,0.543334040904849,-5.87717793162778
"ENSG00000239713",0.117957521272954,5.98615188118332,0.78905766862032,0.432951461800023,0.660151011443192,-5.87739979476756
"ENSG00000065548",-0.0979997486060373,6.42975726153497,-0.873612128667788,0.385550662832119,0.624213970612002,-5.87795028676927
"ENSG00000167613",0.102908815442337,5.10231605973522,0.531314392342246,0.597014769345529,0.778707696736878,-5.87821751897283
"ENSG00000157191",-0.0978860663456711,6.57363753306149,-0.898286136754526,0.37235361995919,0.612697651034366,-5.87837544914372
"ENSG00000166503",0.0992385188893001,5.22835543400665,0.54411461144558,0.588227146984668,0.773402544096508,-5.87846640263578
"ENSG00000143106",0.12404699343566,6.1042665097997,0.81082555294663,0.420429379778799,0.651032317456324,-5.87849839071755
"ENSG00000100647",0.0802029743291026,5.04518570237933,0.438789313682137,0.662271540214162,0.822577110698643,-5.87981614263124
"ENSG00000188243",-0.127131669291282,6.57494590319472,-0.908056966365954,0.367207749063486,0.609685896951149,-5.88009457160698
"ENSG00000110046",-0.10700699912385,5.30060866440866,-0.594746693327689,0.554080760750973,0.747926656236695,-5.88098299408472
"ENSG00000151023",0.274678284014022,6.6462118635361,0.880379336331522,0.381902388322792,0.621564452431927,-5.8811697721883
"ENSG00000011523",-0.0961862930199429,5.21626830872493,-0.554627857501694,0.581055645011248,0.769280960880019,-5.88180752170815
"ENSG00000164024",0.0731556616544786,5.30144231549577,0.576614300944685,0.566194652403887,0.758639563771859,-5.88194861384092
"ENSG00000122390",-0.0879674544739482,5.51605378928468,-0.602780877824135,0.548755081407774,0.744959522894574,-5.88206041862736
"ENSG00000106400",-0.06284537884809,4.76691223297165,-0.367906054550053,0.714140484681518,0.856214207866397,-5.88213500226394
"ENSG00000169251",-0.0867482385497915,5.09960728154479,-0.508087952478026,0.613114309522686,0.7883518428793,-5.8826830309696
"ENSG00000196428",-0.0763805914577107,5.04623928123765,-0.483647571829182,0.63026389161387,0.798866645654358,-5.88273947134544
"ENSG00000168769",0.109694375505329,8.26643409103983,1.05752476032501,0.294192661384729,0.543334040904849,-5.88310949389537
"ENSG00000105819",-0.0885984229704011,5.45028735876918,-0.652589605540661,0.516325847258202,0.721279654423059,-5.88337161761922
"ENSG00000113391",0.10128666173541,5.54455315537416,0.607999718999124,0.545309534966934,0.743985888216051,-5.883458101954
"ENSG00000168724",-0.0982088335976279,6.72164524169153,-0.913574546101417,0.36432200997596,0.606763332237777,-5.88347425809947
"ENSG00000086232",0.194609857301348,9.36636279112302,1.09130157398747,0.27917516289559,0.52884085099276,-5.8835181066425
"ENSG00000167283",-0.107045497476059,6.76258442581639,-0.907875836744839,0.367302727780324,0.609685896951149,-5.88362319047742
"ENSG00000122591",-0.101782801181711,6.1886780475125,-0.793944347418676,0.43012130773032,0.65841553372149,-5.88370954533186
"ENSG00000116754",-0.0989937375429166,6.55122696128239,-0.881174725924713,0.381475012675453,0.621122495234868,-5.88482512685275
"ENSG00000077238",0.127662152484731,5.11886109027685,0.529414117547536,0.598324541871439,0.779266579994167,-5.88561976764841
"ENSG00000183020",-0.104640522035008,5.70670688004707,-0.704658472128258,0.483543936974604,0.699722097267813,-5.88566103834546
"ENSG00000126804",-0.101280460791958,6.13210009595176,-0.808251434332892,0.421898710841824,0.651134327667495,-5.8865563296941
"ENSG00000133805",-0.125730831645399,5.56959852071557,-0.652576016126172,0.51633455437774,0.721279654423059,-5.88661734611372
"ENSG00000104731",-0.0853720438685128,5.06016788559738,-0.500620612870262,0.618331712859356,0.791139307575803,-5.88686533007435
"ENSG00000106348",0.130076118097524,6.86365437020364,0.926551804133169,0.35759215783804,0.601939868872388,-5.88693742103997
"ENSG00000040633",0.096819793348847,5.72639593369718,0.703650769600278,0.484167222591661,0.700223793119025,-5.88696256739849
"ENSG00000114982",0.125062023790254,6.68860714421584,0.872148327364313,0.386342671059555,0.624939094991822,-5.88767248257803
"ENSG00000116266",0.100611877299027,6.19449084279261,0.781462274437187,0.437372208001225,0.663733646014116,-5.88779407643635
"ENSG00000119414",0.092735271467113,6.28227764413862,0.808295063405014,0.421873781319959,0.651134327667495,-5.8878153073999
"ENSG00000110442",0.0589896355352488,4.65147104915853,0.285835799939273,0.775914250006187,0.88989808146275,-5.8878418734542
"ENSG00000068903",0.090949494149112,5.3250958251964,0.548076467167892,0.585519695285326,0.772188646796044,-5.888249333115
"ENSG00000113369",0.114893766783696,6.50716257671893,0.869876119921376,0.387574089040365,0.626373075375826,-5.8884892443596
"ENSG00000004478",0.111202405831301,5.69872580978317,0.705721249116777,0.482887069678711,0.699114737074042,-5.88889551979459
"ENSG00000125826",0.0995900110516157,6.26259534219582,0.823760046721663,0.41309292568951,0.64670409745875,-5.8889428229959
"ENSG00000200275",-0.2318909629734,5.56900616161628,-0.694413983812112,0.489901091097466,0.703314717617853,-5.88936621569688
